onset	duration	nwb_table	block	tone_on_time	tone_off_time	action_on_time	action_off_time	pokeC_on_time	pokeC_off_time	reward_on_time	reward_off_time	state	action	reward	result	FinishedBlock	FirstTrial	LastTrial	RewardRule_L	RewardRule_R
4.284	792.211	BlockDesign														1.0	1.0	58.0	50.0	10.0
4.284	31.134999999999998	trials	1.0	30.858883999999996	32.848867999999996			30.165	33.137146			2.0		1.0	1.0					
38.943	25.745999999999995	trials	1.0	60.389284	62.146254	63.02820799999999	63.200818	59.422625999999994	62.545626	63.745	64.689	1.0	1.0	1.0	1.0					
67.484	8.195000000000007	trials	1.0	71.86864	73.101492			71.122768	73.57543399999999			2.0		1.0	1.0					
80.144	15.021	trials	1.0	87.75934	89.65072199999999			87.077282	90.097442			2.0		1.0	1.0					
95.724	9.454999999999998	trials	1.0	97.25969599999999	98.75841199999999			95.16850799999999	99.17863			2.0		1.0	1.0					
105.904	4.501000000000005	trials	1.0	107.52416199999999	108.346474	109.03442399999999	109.69720199999999	105.18188599999999	108.343308			1.0		0.0	2.0					
113.464	15.050000000000011	trials	1.0	124.710652	126.025538	126.806462	127.11766999999999	123.781764	126.391628	127.484	128.514	1.0	1.0	1.0	1.0					
130.415	4.961000000000013	trials	1.0	132.839966	134.29333200000002	135.05078400000002	135.33441000000002	132.081942	134.65375			1.0	1.0	0.0	3.0					
137.389	5.119999999999976	trials	1.0	139.394384	140.502868	141.580736	142.20060600000002	137.517492	140.496916			1.0		0.0	2.0					
144.519	11.530000000000001	trials	1.0	153.034572	154.51636200000002	155.22529400000002	156.05246	152.206028	154.833868			1.0	1.0	0.0	3.0					
157.569	15.480000000000018	trials	1.0	168.09517200000002	169.917708	171.20013600000001	171.759176	167.54010200000002	170.78119	171.959	173.049	1.0	1.0	1.0	1.0					
175.088	8.242000000000019	trials	1.0	178.40440800000002	180.271346	181.57373800000002	181.90701800000002	177.406396	181.165066	182.319	183.33	1.0	1.0	1.0	1.0					
185.394	9.069999999999993	trials	1.0	190.300226	192.11027	192.797962	193.038922	189.533084	192.321326	193.524	194.464	1.0	1.0	1.0	1.0					
197.488	6.135999999999996	trials	1.0	200.769824	202.07111600000002	203.11640200000002	203.626326	200.046006	202.58479400000002			1.0	2.0	0.0	3.0					
207.455	4.643999999999977	trials	1.0	209.10949200000002	210.581118	211.769736	212.092226	207.807486	211.10552			1.0	1.0	0.0	3.0					
215.109	12.096000000000004	trials	1.0	222.840968	224.755426	225.46093000000002	225.69171	222.179452	225.047234	226.184	227.205	1.0	1.0	1.0	1.0					
231.099	14.725000000000023	trials	1.0	234.01011	235.881832	239.876406	240.429876	233.19022	236.06442	240.569	241.874	1.0	1.0	1.0	1.0					
245.936	5.947999999999979	trials	1.0	247.774604	249.201702	250.162858	250.54156	245.82451600000002	249.72148	250.944	251.884	1.0	1.0	1.0	1.0					
254.909	6.521000000000015	trials	1.0	257.409714	259.297486	261.09582	261.431222	256.828646	260.532196			1.0	1.0	0.0	3.0					
263.434	13.129999999999995	trials	1.0	274.195292	275.71696000000003	276.203364	276.568044	273.643502	275.756822			1.0	2.0	0.0	3.0					
278.54	17.05899999999997	trials	1.0	292.98026600000003	294.15173400000003	295.169794	295.60407200000003	292.09110400000003	294.680262			1.0	2.0	0.0	3.0					
298.504	19.930000000000007	trials	1.0	314.586562	315.751258	318.064894	318.43945	313.88783	317.494618			1.0	1.0	0.0	3.0					
322.439	7.710999999999956	trials	1.0	325.704796	327.08236800000003			324.98352800000004	327.883346			2.0		1.0	1.0					
332.665	6.2690000000000055	trials	1.0	334.64514	336.271336	337.041226	337.34287	333.948036	336.521718	337.705	338.934	1.0	2.0	1.0	1.0					
342.999	8.714999999999975	trials	1.0	346.5702	348.38749	349.641414	350.097192	345.781288	348.951346			2.0		0.0	4.0					
354.724	6.985000000000014	trials	1.0	357.77047600000003	359.627786	360.90200600000003	361.71488	357.25902	360.243456			1.0	2.0	0.0	3.0					
365.239	11.847000000000037	trials	1.0	373.93053000000003	375.85819000000004	376.762766	377.084196	373.16990400000003	376.2935			1.0	1.0	0.0	3.0					
379.144	23.21999999999997	trials	1.0	398.462204	400.05949	400.990024	401.13498	397.75899200000003	400.53448000000003	401.779	402.364	1.0	1.0	1.0	1.0					
406.434	12.694999999999993	trials	1.0	413.230644	415.074368	416.085726	416.347276	412.55455	415.56091000000004			1.0	1.0	0.0	3.0					
419.455	3.7590000000000146	trials	1.0	421.135716	421.20755	421.712178	421.983358	419.131978	421.19633400000004			1.0		0.0	2.0					
427.221	6.257999999999981	trials	1.0	429.226336	431.06728	431.953478	432.238252	427.820698	431.409182	432.544	433.479	1.0	1.0	1.0	1.0					
437.542	5.837000000000046	trials	1.0	440.655874	441.753676	442.653042	442.881748	439.843232	442.08313			1.0	2.0	0.0	3.0					
445.989	5.121000000000038	trials	1.0	447.820902	448.988502	450.785406	451.095886	447.269882	450.1673			1.0	1.0	0.0	3.0					
454.109	49.045000000000016	trials	1.0	500.20052200000003	501.5196	502.82256	503.060932	499.283762	501.70052400000003			1.0	1.0	0.0	3.0					
506.2	6.795000000000016	trials	1.0	508.902114	510.74099			508.20841	510.893522			2.0		1.0	1.0					
515.529	9.260999999999967	trials	1.0	520.357342	522.3627280000001	523.060568	523.33716	519.620308	522.633158	523.714	524.79	1.0	1.0	1.0	1.0					
527.854	6.4950000000000045	trials	1.0	530.021372	531.735022	532.463048	532.74096	529.269794	532.024918	533.245	534.349	1.0	1.0	1.0	1.0					
536.37	7.163999999999987	trials	1.0	540.6611340000001	542.402924	543.20042	543.46906	540.02008	542.758776			1.0	1.0	0.0	3.0					
545.544	8.879999999999995	trials	1.0	551.2459240000001	553.269246	554.106878	554.409554	550.4432860000001	553.610678			1.0	2.0	0.0	3.0					
557.479	23.11500000000001	trials	1.0	576.661394	578.050592	578.7836560000001	579.007098	575.72893	578.317754	579.495	580.594	1.0	1.0	1.0	1.0					
582.7	15.488999999999919	trials	1.0	589.657504	591.183598			588.858624	591.5527500000001			2.0		1.0	1.0					
598.291	6.052999999999997	trials	1.0	600.337778	601.894696	602.674796	602.859818	598.191536	602.2018400000001	603.434	604.344	1.0	1.0	1.0	1.0					
607.399	7.029999999999973	trials	1.0	609.95101	611.919762			609.340876	612.302786			2.0		1.0	1.0					
616.974	6.669999999999959	trials	1.0	618.90154	620.910646	621.701938	621.957172	618.221394	621.205438	622.409	623.644	1.0	1.0	1.0	1.0					
625.714	7.1159999999999854	trials	1.0	628.602216	630.2624040000001			627.63913	630.676458			2.0		1.0	1.0					
637.405	4.979000000000042	trials	1.0	639.1868460000001	640.380218	640.942122	641.218428	637.501966	640.372672			1.0		0.0	2.0					
645.399	7.184999999999945	trials	1.0	650.067126	651.205646	652.027144	652.58861	649.478396	651.48058			1.0	2.0	0.0	3.0					
655.374	12.235000000000014	trials	1.0	659.286634	661.180294			658.336884	661.514224			2.0		1.0	1.0					
668.26	10.158999999999992	trials	1.0	670.222	672.183684			667.613574	672.728886			2.0		1.0	1.0					
679.459	8.50500000000011	trials	1.0	685.246564	685.962976	686.648046	686.939628	684.322154	685.95454			1.0		0.0	2.0					
689.979	5.6329999999999245	trials	1.0	692.21344	693.333762	695.21584	695.61174	691.4490940000001	694.426786			1.0	1.0	0.0	3.0					
697.58	30.257999999999925	trials	1.0	725.84254	726.994606	727.459282	727.809496	725.121234	726.94807			1.0	2.0	0.0	3.0					
729.799	7.894999999999982	trials	1.0	733.382424	734.919732	735.95901	736.203702	732.409358	735.390276	736.769	737.694	1.0	1.0	1.0	1.0					
739.776	11.08800000000008	trials	1.0	747.19219	748.8005			746.601968	748.797458			1.0		0.0	2.0					
753.879	5.1299999999999955	trials	1.0	756.121658	757.264272	758.627556	759.013062	754.395438	757.983552			1.0	1.0	0.0	3.0					
761.989	13.480000000000018	trials	1.0	771.24694	772.644768			770.437134	773.36965			2.0		1.0	1.0					
