onset	duration	nwb_table	block	tone_on_time	tone_off_time	action_on_time	action_off_time	pokeC_on_time	pokeC_off_time	reward_on_time	reward_off_time	state	action	reward	result	FinishedBlock	FirstTrial	LastTrial	RewardRule_L	RewardRule_R
3.334	2414.424	BlockDesign														1.0	1.0	123.0	10.0	50.0
3.334	26.92	trials	1.0	27.356238	28.246151	28.835571	29.040364	26.668	28.239809			1.0		0.0	2.0					
34.279	7.309999999999995	trials	1.0	37.495906	38.767359	39.80521	40.161001	36.714551	39.227097	40.458	41.589	1.0	2.0	1.0	1.0					
43.538	10.716000000000001	trials	1.0	49.746088	51.281041	52.098145	52.45726	49.047246	51.685903			1.0	1.0	0.0	3.0					
56.433	7.340000000000003	trials	1.0	60.927849	62.406096999999995	63.454857999999994	63.708858	60.353641	62.961192000000004			1.0	2.0	0.0	3.0					
65.783	7.280000000000001	trials	1.0	70.38280599999999	71.491841	72.669817	73.06596099999999	69.703869	72.21738300000001			1.0	1.0	0.0	3.0					
75.058	16.741	trials	1.0	87.236548	88.396333	89.784514	90.28936300000001	86.557707	89.00656900000001			2.0		0.0	4.0					
94.805	4.948999999999998	trials	1.0	96.72185099999999	97.96565799999999	99.41742400000001	99.65524300000001	95.60549700000001	99.06310199999999			1.0	1.0	0.0	3.0					
101.783	16.814999999999998	trials	1.0	113.89676800000001	115.613293	116.915191	117.243954	113.374437	116.38932	117.563	118.598	1.0	2.0	1.0	1.0					
121.655	30.482	trials	1.0	147.62160699999998	149.547922			146.725318	149.854432			2.0		1.0	1.0					
154.684	7.199000000000012	trials	1.0	157.67155	158.788486	160.129913	160.457932	156.858753	159.616629	160.788	161.883	1.0	2.0	1.0	1.0					
164.95	7.043000000000006	trials	1.0	167.861719	169.133655	170.236676	170.68263299999998	167.03981199999998	169.739637	170.879	171.993	1.0	1.0	1.0	1.0					
175.027	6.602000000000004	trials	1.0	177.178351	179.11257899999998			176.270385	179.558302			2.0		1.0	1.0					
186.163	6.819999999999993	trials	1.0	188.826689	190.37346399999998			188.27192499999998	190.841374			2.0		1.0	1.0					
197.423	15.889999999999986	trials	1.0	209.63371899999999	211.53582699999998	212.89783	213.314013	208.938156	212.213772			1.0	1.0	0.0	3.0					
216.223	11.649999999999977	trials	1.0	224.009083	226.076271	227.44182999999998	227.872606	223.444942	226.899622			1.0	2.0	0.0	3.0					
230.775	11.063999999999993	trials	1.0	238.50893399999998	240.010809	241.512363	241.78099	237.664725	241.08960299999998			1.0	1.0	0.0	3.0					
245.845	19.907999999999987	trials	1.0	262.84760500000004	264.299099	265.426243	265.710862	262.099624	264.84427200000005			1.0	2.0	0.0	3.0					
267.803	19.639999999999986	trials	1.0	283.497136	285.386137			282.545789	285.37597900000003			2.0		0.0	2.0					
