onset	duration	nwb_table	block	tone_on_time	tone_off_time	action_on_time	action_off_time	pokeC_on_time	pokeC_off_time	reward_on_time	reward_off_time	state	action	reward	result	FinishedBlock	FirstTrial	LastTrial	RewardRule_L	RewardRule_R
2.423	499.675	BlockDesign														1.0	1.0	27.0	50.0	10.0
2.423	93.03099999999999	trials	1.0	88.453	90.403559	92.831241	93.179287	87.64042500000001	91.613127			1.0	1.0	0.0	3.0					
96.219	9.864000000000004	trials	1.0	97.919844	99.282255	103.952371	104.542987	95.459237	99.489795	104.768	106.083	1.0	1.0	1.0	1.0					
110.125	10.942999999999998	trials	1.0	113.433379	114.664101	118.6639	119.18733300000001	112.71275800000001	117.648178	119.499	121.068	1.0	1.0	1.0	1.0					
125.095	10.187999999999988	trials	1.0	128.34860100000003	129.96144600000002	134.95515	135.251976	127.56493200000001	133.423746			1.0	1.0	0.0	3.0					
139.333	6.5449999999999875	trials	1.0	142.15846299999998	143.25926700000002			141.43761899999998	143.580964			2.0		1.0	1.0					
148.358	8.900000000000006	trials	1.0	152.798884	154.105276	156.528034	156.85623099999998	152.19090899999998	155.60628000000003			1.0	1.0	0.0	3.0					
158.863	18.319999999999993	trials	1.0	169.61828500000001	170.73067200000003	174.889903	175.93663200000003	169.057908	172.991421			1.0	1.0	0.0	3.0					
178.238	6.909999999999997	trials	1.0	180.085218	181.525423	184.835307	185.03736300000003	177.186577	183.26784099999998			1.0	1.0	0.0	3.0					
188.213	43.786	trials	1.0	229.153824	229.99481500000002			228.46251999999998	229.97878300000002			2.0		0.0	2.0					
235.008	5.340000000000003	trials	1.0	237.219285	238.341364			235.070538	238.335399			1.0		0.0	2.0					
243.354	11.883999999999986	trials	1.0	250.033834	251.10096099999998	254.91483399999998	255.185611	249.351246	254.00529699999998			1.0	1.0	0.0	3.0					
257.293	11.824999999999989	trials	1.0	259.233955	261.065568	266.519898	267.869998	258.274997	262.260016			1.0	1.0	0.0	3.0					
269.904	11.353999999999985	trials	1.0	271.74897	273.663088	279.199441	279.721954	270.649978	274.35896199999996	279.833	281.258	1.0	1.0	1.0	1.0					
284.278	10.104999999999961	trials	1.0	289.413916	291.596163			288.64491599999997	292.134017			2.0		1.0	1.0					
298.908	8.185000000000002	trials	1.0	300.86398199999996	302.269843	306.615342	307.09840199999996	299.893576	305.635917			1.0	1.0	0.0	3.0					
309.008	16.555000000000007	trials	1.0	311.505763	313.285884	323.671621	323.929264	310.50660999999997	313.963725	324.329	325.563	1.0	1.0	1.0	1.0					
329.583	10.529999999999973	trials	1.0	332.594565	334.504624	337.967224	338.269012	331.600018	336.992746	338.553	340.113	1.0	1.0	1.0	1.0					
342.168	16.474999999999966	trials	1.0	354.17092199999996	356.138158			353.473106	356.63010299999996			2.0		1.0	1.0					
362.178	10.079999999999984	trials	1.0	365.179756	366.641367	371.936065	372.23200199999997	364.28493399999996	369.008821			1.0	1.0	0.0	3.0					
374.289	7.91900000000004	trials	1.0	378.149594	379.38665			377.429179	379.89315999999997			2.0		1.0	1.0					
386.664	8.754000000000019	trials	1.0	388.604988	390.302526	393.473398	393.73134699999997	387.348799	392.451711	394.298	395.418	1.0	1.0	1.0	1.0					
397.438	23.88499999999999	trials	1.0	410.229642	412.239244	419.441733	419.66747399999997	409.62384299999997	413.60434599999996	420.143	421.323	1.0	1.0	1.0	1.0					
425.433	10.204999999999984	trials	1.0	429.845058	431.61346499999996	433.453758	433.88329899999997	428.906182	432.529542	434.313	435.638	1.0	1.0	1.0	1.0					
437.704	14.420000000000016	trials	1.0	443.36003999999997	445.291099	450.014137	450.326571	442.461754	448.866597	450.783	452.124	1.0	1.0	1.0	1.0					
456.148	18.055999999999983	trials	1.0	468.984805	470.751255	473.727965	474.20915099999996	468.10391	472.230781			1.0	1.0	0.0	3.0					
477.053	7.579999999999984	trials	1.0	480.82007999999996	481.871497			479.81868399999996	482.49003899999997			2.0		1.0	1.0					
488.173	13.925000000000011	trials	1.0	497.56503599999996	499.548124	502.008801	502.35961499999996	496.654746	500.882727			1.0	2.0	0.0	3.0					
506.444	473.41900000000004	BlockDesign														1.0	28.0	54.0	90.0	50.0
506.444	8.53899999999993	trials	2.0	508.225805	510.11168699999996	512.615994	513.009139	507.429658	511.69063900000003	513.398	514.983	1.0	1.0	1.0	1.0					
517.003	12.865000000000009	trials	2.0	523.114845	524.270779	527.267293	527.62157	522.173325	526.360183	528.039	529.868	1.0	1.0	1.0	1.0					
532.583	8.995999999999981	trials	2.0	537.3688989999999	538.687063			536.485821	539.214222			2.0		1.0	1.0					
544.108	14.38000000000011	trials	2.0	551.190998	553.2365169999999	556.659805	556.973018	550.526021	555.821511	557.348	558.488	1.0	1.0	1.0	1.0					
561.558	20.254999999999995	trials	2.0	576.29705	577.500324	579.536372	579.951667	575.541669	578.651521	580.333	581.813	1.0	1.0	1.0	1.0					
584.884	13.740000000000009	trials	2.0	590.485243	592.312377	596.353238	596.610679	589.797888	593.92894	596.999	598.624	1.0	1.0	1.0	1.0					
602.258	19.414999999999964	trials	2.0	615.260989	617.112174	619.622002	619.83409	614.678887	618.5389739999999	620.353	621.673	1.0	1.0	1.0	1.0					
623.693	11.529999999999973	trials	2.0	629.086985	630.786766	633.102202	633.345193	628.211536	632.120044	633.758	635.223	1.0	1.0	1.0	1.0					
637.238	13.114999999999895	trials	2.0	644.7355709999999	646.202088	648.431196	648.733887	643.919347	647.340157	649.193	650.353	1.0	1.0	1.0	1.0					
653.418	16.28099999999995	trials	2.0	659.587391	661.38379	669.348962	669.704368	658.87067	668.04853			1.0	1.0	0.0	3.0					
673.689	6.600000000000023	trials	2.0	676.750489	678.2882529999999			676.126273	678.279073			2.0		0.0	2.0					
683.294	46.749000000000024	trials	2.0	716.981086	718.952973	728.144598	728.589922	716.13168	719.290016	728.968	730.043	1.0	1.0	1.0	1.0					
734.109	13.108999999999924	trials	2.0	741.102462	742.8972689999999	745.1615879999999	745.597464	740.557974	744.013153	745.928	747.218	1.0	1.0	1.0	1.0					
751.258	12.30499999999995	trials	2.0	759.52122	761.002117			758.632081	761.4495479999999			2.0		1.0	1.0					
766.044	23.245000000000005	trials	2.0	773.79796	775.6234029999999	787.117435	787.388691	772.920679	776.218513	787.813	789.289	1.0	1.0	1.0	1.0					
792.397	15.315999999999917	trials	2.0	798.356409	800.17369	805.425691	805.814587	797.6771249999999	800.4447299999999	806.093	807.713	1.0	1.0	1.0	1.0					
