onset	duration	nwb_table	block	tone_on_time	tone_off_time	action_on_time	action_off_time	pokeC_on_time	pokeC_off_time	reward_on_time	reward_off_time	state	action	reward	result	FinishedBlock	FirstTrial	LastTrial	RewardRule_L	RewardRule_R
3.315	385.335	BlockDesign														1.0	1.0	29.0	50.0	90.0
3.315	5.852	trials	1.0	4.994895999999998	6.195943999999998			-1.6825910000000022	6.859559999999998	8.623	9.167	2.0		1.0	1.0					
12.204	10.128999999999998	trials	1.0	16.989948	18.854532999999996			16.333	19.353299999999997	21.142	22.333	2.0		1.0	1.0					
24.352	16.900000000000002	trials	1.0	35.818332	37.582096	39.28221	39.710468999999996	34.82722	38.338125	40.027	41.252	1.0	2.0	1.0	1.0					
45.272	8.640999999999998	trials	1.0	48.390633	49.536429999999996	52.352472999999996	52.853395	47.576558	51.317121			1.0	1.0	0.0	3.0					
55.691	7.376999999999995	trials	1.0	57.325027	58.941769	60.859801	61.339636	53.910112	59.708529	61.527	63.068	1.0	2.0	1.0	1.0					
66.087	7.054999999999993	trials	1.0	69.075037	70.762156	72.067668	72.589855	68.125727	70.855587			1.0	2.0	1.0	1.0					
77.687	9.680999999999997	trials	1.0	81.270538	82.807248	84.969919	85.597528	80.323088	83.913858	85.682	87.368	1.0	2.0	1.0	1.0					
90.387	10.709999999999994	trials	1.0	93.921043	95.508775	98.661817	99.240559	93.409415	97.635566	99.422	101.097	1.0	2.0	1.0	1.0					
104.159	13.782999999999987	trials	1.0	111.27076	112.428021	115.510143	116.06859299999999	110.637546	114.33295199999999	116.227	117.942	1.0	2.0	1.0	1.0					
120.977	9.585000000000008	trials	1.0	125.187241	126.54550900000001			124.460044	128.466682	130.292	130.522	2.0		1.0	1.0					
133.128	10.979000000000013	trials	1.0	138.923373	140.567149	142.684798	143.140672	138.101025	141.198715			1.0	1.0	0.0	3.0					
146.962	7.268000000000001	trials	1.0	148.878859	150.70708	152.018821	152.478877	144.106897	150.981592	152.772	154.23	1.0	2.0	1.0	1.0					
156.288	10.23399999999998	trials	1.0	161.10706199999998	162.239949	164.15091	164.668483	160.31671	163.122678	164.777	166.522	1.0	2.0	1.0	1.0					
168.544	9.448999999999984	trials	1.0	173.160729	174.208515	176.149944	176.679811	172.454415	174.94491299999999			1.0	2.0	0.0	3.0					
180.497	7.822999999999979	trials	1.0	182.240635	184.043455	185.915552	186.556548	177.99211499999998	184.716603	186.532	188.32	1.0	1.0	1.0	1.0					
190.397	12.557000000000016	trials	1.0	197.042577	198.169129	201.451741	202.01442	196.186285	199.102902			1.0	2.0	0.0	3.0					
205.792	8.47999999999999	trials	1.0	207.490872	208.85763	212.764197	213.36732	202.957188	210.881829			1.0	1.0	0.0	3.0					
215.142	9.230000000000018	trials	1.0	217.084129	219.097015			214.271959	222.243337	223.982	224.117	2.0		1.0	1.0					
228.882	7.406000000000006	trials	1.0	231.145125	232.508287			230.380285	234.044163	235.967	236.288	2.0		1.0	1.0					
239.817	10.270999999999987	trials	1.0	243.655899	244.821078	249.447372	250.09038999999999	242.974611	247.945342			1.0	1.0	0.0	3.0					
251.797	16.424999999999983	trials	1.0	256.631637	258.207471	265.89176199999997	266.446002	256.027851	263.957416	266.602	268.222	1.0	2.0	1.0	1.0					
270.251	9.691000000000031	trials	1.0	273.861094	275.457528	277.559063	278.144467	273.283622	276.608473	278.367	279.942	1.0	2.0	1.0	1.0					
284.003	8.629000000000019	trials	1.0	287.361092	289.045878			286.788551	290.423389	292.422	292.562	2.0		1.0	1.0					
296.092	10.54000000000002	trials	1.0	299.687968	300.748239	304.166092	304.85891399999997	298.864731	301.620079	304.922	306.632	1.0	2.0	1.0	1.0					
310.657	10.835000000000036	trials	1.0	313.911201	315.554703	318.701341	319.518925	313.055341	317.428581	319.538	321.492	1.0	2.0	1.0	1.0					
323.533	12.829000000000008	trials	1.0	328.031271	330.045919	333.65602	334.168006	327.122986	332.389816	334.442	336.362	1.0	2.0	1.0	1.0					
340.423	13.51600000000002	trials	1.0	346.584634	348.238149	351.391663	352.233376	345.961944	350.348854	352.147	353.939	1.0	2.0	1.0	1.0					
357.003	12.910000000000025	trials	1.0	364.137208	365.322348			363.176971	367.643847	369.547	369.632	2.0		1.0	1.0					
373.367	15.282999999999959	trials	1.0	381.056855	383.008741	386.223421	386.690841	380.418958	385.053666	386.998	388.65	1.0	2.0	1.0	1.0					
391.718	2335.826	BlockDesign														1.0	30.0	212.0	50.0	10.0
391.718	13.668999999999983	trials	2.0	400.266841	402.528411	403.946008	404.668606	399.450162	402.878503			1.0	2.0	0.0	3.0					
406.292	8.271000000000015	trials	2.0	408.285353	410.248173	412.894585	413.586592	405.38869	411.691111			1.0	1.0	0.0	3.0					
