onset	duration	nwb_table	block	tone_on_time	tone_off_time	action_on_time	action_off_time	pokeC_on_time	pokeC_off_time	reward_on_time	reward_off_time	state	action	reward	result	FinishedBlock	FirstTrial	LastTrial	RewardRule_L	RewardRule_R
3.267	2558.127	BlockDesign														1.0	1.0	84.0	50.0	90.0
3.267	25.752	trials	1.0	23.497480999999997	24.876326	26.245585	26.811208999999998	22.804	25.418200999999996	26.994	29.019	1.0	1.0	1.0	1.0					
31.135	13.029	trials	1.0	38.477801	39.729513	41.204342	41.796572	37.502857999999996	40.310894	41.759	44.164	1.0	1.0	1.0	1.0					
46.274	9.235999999999997	trials	1.0	52.122664	53.779450999999995	54.943112	55.509094999999995	51.480514	54.017568			1.0	1.0	0.0	3.0					
58.314	22.915	trials	1.0	75.29252	76.41915999999999	77.819278	78.692904	74.533007	76.778093	78.649	81.229	1.0	2.0	1.0	1.0					
85.294	10.495000000000005	trials	1.0	91.172741	92.609822			90.282557	92.838849	94.629	95.789	2.0		1.0	1.0					
99.854	12.344999999999999	trials	1.0	105.693637	106.829443	108.463579	109.470862	104.94835	107.2795	109.184	112.199	1.0	2.0	1.0	1.0					
116.298	9.352999999999994	trials	1.0	121.337783	122.89540699999999	124.900696	125.648096	120.514786	124.034288			1.0	1.0	0.0	3.0					
129.223	18.99599999999998	trials	1.0	144.219745	146.220847	147.512362	148.22013499999997	143.62688500000002	146.492371			1.0	2.0	0.0	3.0					
150.881	41.638000000000005	trials	1.0	186.109645	187.21489100000002	189.03170599999999	189.89470599999999	185.284604	187.92733600000003	189.925	192.519	1.0	2.0	1.0	1.0					
196.554	13.49600000000001	trials	1.0	203.67357700000002	204.825107	206.54389600000002	207.625199	202.915531	205.56001300000003	207.309	210.05	1.0	2.0	1.0	1.0					
213.114	17.555000000000007	trials	1.0	224.390014	225.47159299999998	226.862506	227.95871899999997	223.44021500000002	225.909359	227.679	230.669	1.0	2.0	1.0	1.0					
233.73	19.104000000000013	trials	1.0	246.59526499999998	248.26025599999997	249.780954	250.468864	246.001175	248.645491	250.574	252.834	1.0	1.0	1.0	1.0					
254.869	13.530000000000001	trials	1.0	264.913795	266.185972	267.86312599999997	268.40277199999997	264.011887	266.663495			1.0	1.0	0.0	3.0					
270.185	286.66900000000004	trials	1.0	550.810708	552.623167	553.747351	554.59403	550.15184	552.9465319999999	486.129	556.854	1.0	2.0	1.0	1.0					
560.924	12.220000000000027	trials	1.0	567.174859	568.74841	570.478178	571.1498829999999	566.434594	569.621861	571.234	573.144	1.0	1.0	1.0	1.0					
576.209	18.68500000000006	trials	1.0	588.2951899999999	589.447134	591.112124	592.110005	587.544272	590.135012	591.829	594.894	1.0	2.0	1.0	1.0					
599.003	19.285999999999945	trials	1.0	611.855628	613.723737	614.889295	615.984458	610.935773	614.053378	615.649	618.289	1.0	2.0	1.0	1.0					
620.354	16.789999999999964	trials	1.0	629.1864909999999	631.148482	632.7928459999999	633.978735	628.56418	631.628168	633.544	637.144	1.0	2.0	1.0	1.0					
639.209	24.06000000000006	trials	1.0	659.576236	660.753545			659.0042109999999	661.133586			2.0		1.0	1.0					
665.785	18.600000000000023	trials	1.0	680.170591	681.837344			679.517848	682.252225	684.175	684.289	2.0		1.0	1.0					
687.901	17.673000000000002	trials	1.0	698.085866	699.922359	701.217779	702.2788869999999	697.348746	700.295748	701.965	705.574	1.0	2.0	1.0	1.0					
708.454	19.895000000000095	trials	1.0	724.210705	725.798585			723.646283	726.136335			2.0		1.0	1.0					
732.909	18.845000000000027	trials	1.0	745.8263929999999	746.974661	748.747241	749.486971	745.037606	747.48943	749.394	751.754	1.0	1.0	1.0	1.0					
753.814	14.105000000000018	trials	1.0	762.441373	764.278385			761.674209	764.904148	766.744	767.919	2.0		1.0	1.0					
769.98	16.298999999999978	trials	1.0	781.8479649999999	783.7696149999999			781.339295	784.0798179999999			2.0		1.0	1.0					
789.848	16.051000000000045	trials	1.0	799.366939	801.349654	802.4003319999999	803.393419	798.55535	801.5496459999999	803.274	805.899	1.0	2.0	1.0	1.0					
809.959	19.200000000000045	trials	1.0	822.116809	824.1057069999999	825.367354	826.5037149999999	821.53757	824.542429	826.124	829.159	1.0	2.0	1.0	1.0					
832.224	16.625	trials	1.0	842.455409	843.73484	845.094237	846.361141	841.625324	844.185074	845.76	848.849	1.0	2.0	1.0	1.0					
850.869	17.640999999999963	trials	1.0	860.973156	862.641671	864.515015	865.79575	860.094467	863.3785359999999	865.359	868.51	1.0	2.0	1.0	1.0					
871.57	22.163999999999987	trials	1.0	885.7469629999999	887.378426	888.957578	890.234206	884.876317	887.884241	889.739	893.734	1.0	2.0	1.0	1.0					
897.789	20.394999999999982	trials	1.0	911.558417	912.7948279999999	914.623364	915.576611	910.670083	913.6486179999999	915.34	918.184	1.0	2.0	1.0	1.0					
920.204	27.11500000000001	trials	1.0	942.602843	944.417101			942.008885	944.664806	946.289	947.319	2.0		1.0	1.0					
951.354	13.914999999999964	trials	1.0	960.999062	962.214772			960.266047	963.143406			2.0		1.0	1.0					
967.754	14.860000000000014	trials	1.0	976.742584	978.6122359999999			976.1045809999999	979.190468	981.104	982.614	2.0		1.0	1.0					
985.629	16.824999999999932	trials	1.0	996.327644	998.263753	999.583861	1000.2733509999999	995.541954	998.615858	1000.3	1002.454	1.0	1.0	1.0	1.0					
