onset	duration	nwb_table	block	tone_on_time	tone_off_time	action_on_time	action_off_time	pokeC_on_time	pokeC_off_time	reward_on_time	reward_off_time	state	action	reward	result	FinishedBlock	FirstTrial	LastTrial	RewardRule_L	RewardRule_R
2.219	507.1	BlockDesign														1.0	1.0	29.0	50.0	10.0
2.219	43.105	trials	1.0	39.595	41.237322	44.833464	45.325559999999996	38.740454	41.498312999999996			1.0	1.0	0.0	3.0					
49.249	6.7309999999999945	trials	1.0	52.380296	53.61605			51.748967	53.82917			2.0		1.0	1.0					
58.484	6.399999999999999	trials	1.0	62.040287	63.225215	64.36512300000001	64.888871	61.142043	63.615857			1.0	2.0	0.0	3.0					
68.709	12.36999999999999	trials	1.0	73.684856	74.931557	76.167171	77.06025	73.039039	75.32199600000001	76.974	81.079	1.0	1.0	1.0	1.0					
84.115	12.144000000000005	trials	1.0	91.865601	93.010006	94.23445799999999	94.892481	91.299755	93.56049200000001	94.964	96.259	1.0	1.0	1.0	1.0					
100.279	6.480000000000004	trials	1.0	103.43505200000001	105.14172500000001	106.087376	106.76096000000001	102.46634900000001	105.42218			1.0	1.0	0.0	3.0					
108.424	10.289999999999992	trials	1.0	114.375426	116.35833600000001			113.519094	116.538671			2.0		1.0	1.0					
122.171	14.417999999999992	trials	1.0	131.840475	133.453367	134.52005699999998	135.14204999999998	131.146686	133.70030699999998	135.239	136.589	1.0	1.0	1.0	1.0					
140.609	10.759999999999991	trials	1.0	146.74586	147.980513	150.88598399999998	151.375464	146.118401	149.37141599999998			1.0	2.0	0.0	3.0					
154.265	18.04400000000001	trials	1.0	168.23057699999998	169.990643			167.28100799999999	170.20253399999999			2.0		1.0	1.0					
175.824	6.764999999999986	trials	1.0	178.996052	180.587604			178.40553	180.57684			1.0		0.0	2.0					
184.599	37.96600000000001	trials	1.0	218.75097	220.502762			217.788399	220.496666			1.0		0.0	2.0					
226.589	14.159999999999997	trials	1.0	236.291083	237.382467	238.66146	239.30793799999998	235.64395199999998	237.954926	239.434	240.749	1.0	1.0	1.0	1.0					
244.77	9.899000000000001	trials	1.0	251.74129399999998	252.77224099999998	253.82685599999996	254.671674	251.21739499999998	253.194201			1.0	1.0	0.0	3.0					
258.154	10.939999999999998	trials	1.0	266.19095699999997	267.745185	268.401553	269.099811	265.331186	267.711234			1.0	1.0	0.0	3.0					
270.759	28.060000000000002	trials	1.0	293.296554	295.283406	296.436479	297.288494	292.775282	295.73706599999997	297.315	298.819	1.0	1.0	1.0	1.0					
302.865	8.444000000000017	trials	1.0	307.421154	309.054821			306.855486	309.211821			2.0		1.0	1.0					
314.884	8.064999999999998	trials	1.0	319.011054	320.69280299999997			318.371767	320.879228			2.0		1.0	1.0					
325.474	7.7900000000000205	trials	1.0	329.863068	331.649268	332.651544	333.266975	328.977141	331.978974			1.0	1.0	0.0	3.0					
334.98	23.218999999999994	trials	1.0	355.112927	356.26781	357.53792699999997	358.204721	354.23846299999997	356.785219			1.0	2.0	0.0	3.0					
359.909	25.285000000000025	trials	1.0	380.153239	381.75767	382.97056499999997	383.737017	379.421735	382.254116	383.815	385.194	1.0	1.0	1.0	1.0					
388.214	12.519000000000005	trials	1.0	396.237937	398.129384			395.328209	398.550732			2.0		1.0	1.0					
404.23	7.883999999999958	trials	1.0	408.82694599999996	410.15990899999997	411.604588	412.117634	408.307512	410.760513			1.0	2.0	0.0	3.0					
414.974	28.235000000000014	trials	1.0	438.212393	439.636718	440.83594999999997	441.62004	437.539326	440.097408	441.589	443.209	1.0	1.0	1.0	1.0					
445.32	8.92900000000003	trials	1.0	450.811593	452.670978	453.60143999999997	454.253566	450.297824	452.95637899999997			1.0	1.0	0.0	3.0					
456.934	17.849999999999966	trials	1.0	469.33709	471.214641	472.30717699999997	473.313006	468.635754	471.57802	473.054	474.784	1.0	1.0	1.0	1.0					
477.834	7.350000000000023	trials	1.0	481.47684599999997	482.923946			480.724971	483.146732			2.0		1.0	1.0					
489.725	7.633999999999958	trials	1.0	492.162287	493.77750299999997	494.9529	495.816673	491.32383799999997	494.26506	495.714	497.359	1.0	1.0	1.0	1.0					
500.424	8.895000000000039	trials	1.0	504.537381	505.659094	507.095166	507.78123	503.86999199999997	506.41722599999997	507.824	509.319	1.0	1.0	1.0	1.0					
512.364	477.23199999999997	BlockDesign														1.0	30.0	59.0	90.0	50.0
512.364	9.490999999999985	trials	2.0	518.1868949999999	519.818521	521.007167	521.861112	517.477206	520.225922			1.0	1.0	0.0	3.0					
523.385	71.65899999999999	trials	2.0	586.202837	587.939681	592.872732	593.548061	585.688473	588.301754	593.554	595.044	1.0	1.0	1.0	1.0					
599.109	9.519999999999982	trials	2.0	603.209034	605.215845	606.2653	607.00644	602.628778	605.580132	606.984	608.629	1.0	1.0	1.0	1.0					
610.7	7.628999999999905	trials	2.0	614.592779	616.264506			614.0775629999999	616.2527719999999			1.0		0.0	2.0					
622.336	22.133000000000038	trials	2.0	639.034826	640.18379	642.346254	642.996568	638.168646	641.3614259999999	643.105	644.469	1.0	1.0	1.0	1.0					
