onset	duration	nwb_table	block	tone_on_time	tone_off_time	action_on_time	action_off_time	pokeC_on_time	pokeC_off_time	reward_on_time	reward_off_time	state	action	reward	result	FinishedBlock	FirstTrial	LastTrial	RewardRule_L	RewardRule_R
3.222	772.165	BlockDesign														1.0	1.0	30.0	50.0	10.0
3.222	58.015	trials	1.0	58.317247	59.184037000000004	59.878132	60.11656000000001	57.658	59.181163000000005			1.0		0.0	2.0					
64.35	13.317000000000007	trials	1.0	74.59251700000002	75.66204100000002	76.93715900000001	77.09268600000001	73.90596400000001	75.64897400000001			1.0		0.0	2.0					
79.677	120.235	trials	1.0	195.978106	197.360653			195.253543	197.84257300000002			2.0		1.0	1.0					
204.412	13.580999999999989	trials	1.0	209.513597	211.399495	216.99770700000002	217.73527800000002	208.572541	211.794227			1.0	1.0	0.0	3.0					
221.007	6.990000000000009	trials	1.0	223.982935	225.698881	227.597092	228.001813	223.420206	226.964098			1.0	1.0	0.0	3.0					
231.928	11.153999999999996	trials	1.0	238.18818000000002	239.699947			237.518101	239.69528400000002			2.0		0.0	2.0					
243.712	7.425000000000011	trials	1.0	245.643496	246.704067			243.08703	247.38703600000002	249.227	251.137	2.0		1.0	1.0					
252.952	13.855000000000018	trials	1.0	259.023168	260.644486	262.591473	263.26647199999996	258.269326	261.959073			1.0	1.0	0.0	3.0					
266.947	19.752999999999986	trials	1.0	282.84378499999997	284.099763			282.22144099999997	284.507089			2.0		1.0	1.0					
291.217	8.27600000000001	trials	1.0	293.45291499999996	295.172921	296.945947	297.655991	292.678267	295.74924999999996	297.712	299.493	1.0	1.0	1.0	1.0					
301.512	10.646000000000015	trials	1.0	306.744292	308.405532	309.853932	310.408533	306.12539499999997	309.23798899999997	310.607	312.158	1.0	1.0	1.0	1.0					
315.243	10.58499999999998	trials	1.0	322.624912	323.820448	324.757206	324.874801	322.06003899999996	323.816623			1.0		0.0	2.0					
329.842	28.79000000000002	trials	1.0	354.778372	355.955138	358.221304	358.633917	354.02506999999997	357.528847			1.0	1.0	0.0	3.0					
360.537	49.46500000000003	trials	1.0	404.31405	405.95521299999996	407.84259699999996	408.44604	403.71419699999996	407.278545	408.597	410.002	1.0	1.0	1.0	1.0					
412.022	8.879999999999995	trials	1.0	418.000685	419.315977	420.499525	420.90500199999997	417.446222	419.995953			1.0	1.0	0.0	3.0					
424.832	25.75	trials	1.0	446.49425199999996	448.311046	450.027631	450.589325	445.567765	449.43821199999996			1.0	1.0	0.0	3.0					
453.358	64.85399999999998	trials	1.0	514.5012370000001	516.171384	517.611708	518.2183610000001	513.609006	516.984367			1.0	1.0	0.0	3.0					
520.927	22.549999999999955	trials	1.0	538.0343770000001	539.404455	541.220587	541.815723	537.353797	540.699385	541.892	543.477	1.0	1.0	1.0	1.0					
546.542	8.105000000000018	trials	1.0	550.310074	552.1374470000001			549.427716	552.5156790000001			2.0		1.0	1.0					
557.237	11.455000000000041	trials	1.0	563.0697190000001	564.8256650000001	566.5725080000001	566.967516	562.1841440000001	566.023441	567.204	568.692	1.0	1.0	1.0	1.0					
571.632	15.196000000000026	trials	1.0	577.61442	578.846943	580.298545	580.7762230000001	577.057176	579.6352360000001	580.957	586.828	1.0	1.0	1.0	1.0					
588.847	12.514999999999986	trials	1.0	598.194777	599.7998650000001	600.952444	601.366519	597.6140200000001	600.3592130000001			1.0	1.0	0.0	3.0					
605.277	30.716000000000008	trials	1.0	632.395164	633.8300270000001	635.2186700000001	636.0000090000001	631.409427	634.6519010000001			1.0	1.0	0.0	3.0					
637.547	27.459999999999923	trials	1.0	660.4549840000001	662.4322520000001			659.944503	662.883231			2.0		1.0	1.0					
668.493	8.188999999999965	trials	1.0	671.515585	672.617233	674.497645	675.086002	671.000569	673.925235	675.237	676.682	1.0	1.0	1.0	1.0					
680.707	8.835000000000036	trials	1.0	684.470413	686.492622	687.6197410000001	688.082046	683.519368	687.020604			1.0	1.0	0.0	3.0					
689.945	32.64199999999994	trials	1.0	718.29205	720.152182	722.252559	722.3924000000001	717.5898080000001	721.7578900000001			1.0	1.0	0.0	3.0					
725.598	28.270000000000095	trials	1.0	749.462211	751.347646			748.600669	751.7514610000001			2.0		1.0	1.0					
757.412	8.081000000000017	trials	1.0	759.1612180000001	761.037861	763.3393060000001	763.879911	758.442225	762.8304830000001	764.127	765.493	1.0	1.0	1.0	1.0					
768.512	6.875	trials	1.0	772.6105080000001	774.2846810000001	775.313745	776.1899510000001	771.8705560000001	774.5082580000001			1.0	1.0	0.0	3.0					
779.643	645.319	BlockDesign														1.0	31.0	62.0	90.0	50.0
779.643	16.44399999999996	trials	2.0	790.32097	791.674378	793.243725	793.9029800000001	789.6601360000001	792.5719730000001	793.993	796.087	1.0	1.0	1.0	1.0					
798.882	11.210000000000036	trials	2.0	803.365713	804.6574370000001	808.231381	808.621606	802.677324	805.56604	809.017	810.092	1.0	2.0	1.0	1.0					
813.118	12.588999999999942	trials	2.0	820.5709850000001	822.298501	823.622289	824.274615	819.917239	823.069594	824.387	825.707	1.0	1.0	1.0	1.0					
827.766	12.026000000000067	trials	2.0	835.5658990000001	837.2425390000001			834.76572	837.7443910000001			2.0		1.0	1.0					
842.338	17.559000000000083	trials	2.0	854.7528560000001	856.2778430000001	859.471129	859.9009490000001	853.996966	856.8203430000001			1.0	2.0	0.0	3.0					
863.846	10.04600000000005	trials	2.0	869.446596	870.643405	871.800726	872.2211920000001	868.45939	871.18915	872.547	873.892	1.0	1.0	1.0	1.0					
876.757	12.895000000000095	trials	2.0	884.9220670000001	885.978114	887.556495	887.9640860000001	884.2252540000001	887.006482	888.467	889.652	1.0	1.0	1.0	1.0					
892.675	8.239000000000033	trials	2.0	897.285933	898.9083340000001			896.6695560000001	898.9026610000001			1.0		0.0	2.0					
904.937	28.78200000000004	trials	2.0	929.4221140000001	930.55377	931.816263	932.1062870000001	928.8568660000001	931.3538110000001	932.547	933.719	1.0	1.0	1.0	1.0					
936.757	18.420000000000073	trials	2.0	948.347124	949.812076	950.885712	951.182895	947.8142640000001	950.342401	951.812	955.177	1.0	1.0	1.0	1.0					
958.247	14.730000000000018	trials	2.0	969.628099	970.970043	971.6374950000001	971.744106	968.849091	970.9668700000001			1.0		0.0	2.0					
