onset	duration	nwb_table	block	tone_on_time	tone_off_time	action_on_time	action_off_time	pokeC_on_time	pokeC_off_time	reward_on_time	reward_off_time	state	action	reward	result	FinishedBlock	FirstTrial	LastTrial	RewardRule_L	RewardRule_R
2.369	697.23	BlockDesign														1.0	1.0	42.0	10.0	50.0
2.369	57.660000000000004	trials	1.0	56.614121000000004	58.51924	59.629169000000005	60.030266000000005	55.869	58.903118000000006			1.0	2.0	0.0	3.0					
63.994	5.510999999999996	trials	1.0	67.048554	68.254404	69.146592	69.50600800000001	66.04592	68.68845300000001			1.0	1.0	0.0	3.0					
71.474	15.704999999999998	trials	1.0	79.609365	80.96054900000001			78.63231300000001	81.289413			2.0		1.0	1.0					
88.049	4.884999999999991	trials	1.0	89.94894	90.88045500000001			87.18129400000001	90.87431699999999			1.0		0.0	2.0					
94.944	19.855999999999995	trials	1.0	111.32898600000001	112.78630799999999			110.59183200000001	112.785639	108.429	109.209	2.0		1.0	1.0					
117.359	19.206000000000003	trials	1.0	120.154191	121.90652299999999	136.153298	136.564368	119.196278	122.39150599999999			1.0	1.0	0.0	3.0					
139.474	14.105000000000018	trials	1.0	151.51946900000002	151.56152600000001			150.635309	151.55607600000002			1.0		0.0	2.0					
156.586	14.427999999999997	trials	1.0	168.27942900000002	169.579088	170.70775500000002	170.98551600000002	167.36723600000002	170.058267			1.0	2.0	0.0	3.0					
175.071	16.058999999999997	trials	1.0	187.10968100000002	188.566356			186.26723900000002	188.85304100000002			2.0		1.0	1.0					
194.609	8.629999999999995	trials	1.0	198.999908	200.686922			198.209866	200.986092			2.0		1.0	1.0					
207.75	4.938999999999993	trials	1.0	209.511156	210.91139	212.18404800000002	212.69363900000002	208.10913200000002	211.48046000000002			1.0	2.0	0.0	3.0					
216.514	19.369999999999976	trials	1.0	232.629816	234.086061	235.50330000000002	235.886142	231.75594600000002	234.94630800000002			1.0	1.0	0.0	3.0					
238.868	22.586000000000013	trials	1.0	257.3902	258.864961			256.42688400000003	259.142269			2.0		1.0	1.0					
263.939	6.275999999999954	trials	1.0	267.185433	268.42579	269.867661	270.21914000000004	266.289371	269.32074			1.0	1.0	0.0	3.0					
272.234	24.875	trials	1.0	292.91972300000003	294.175878	295.572785	295.850055	292.007452	294.91451	296.439	297.109	1.0	2.0	1.0	1.0					
301.175	6.079999999999984	trials	1.0	302.704947	304.501493	305.63216700000004	305.929161	301.81959	305.041137	306.324	307.255	1.0	2.0	1.0	1.0					
310.325	19.174000000000035	trials	1.0	325.00124900000003	326.656872	327.771012	328.072013	324.367703	327.224559	328.59	329.499	1.0	2.0	1.0	1.0					
332.36	7.748999999999967	trials	1.0	335.82543200000003	337.36233	338.529543	338.812874	335.110631	337.909443	339.294	340.109	1.0	2.0	1.0	1.0					
343.154	8.910000000000025	trials	1.0	347.740539	349.556936			347.00552700000003	349.942991			2.0		1.0	1.0					
354.59	7.125	trials	1.0	356.975496	358.732012	360.041404	360.306824	356.094329	359.446731			1.0	2.0	0.0	3.0					
364.394	15.879999999999995	trials	1.0	375.49521	377.291424	378.182034	378.53826000000004	374.774832	377.648228			1.0	1.0	0.0	3.0					
380.494	19.470999999999947	trials	1.0	396.15168900000003	397.563858	399.530906	399.96639500000003	395.512511	399.014406			1.0	1.0	0.0	3.0					
403.859	25.515000000000043	trials	1.0	422.420258	424.301936	428.89542	429.376597	421.71401000000003	424.827777			1.0	1.0	0.0	3.0					
432.204	9.480000000000018	trials	1.0	438.637412	439.917542	441.380898	441.6486	437.913641	440.83241300000003			1.0	2.0	0.0	3.0					
444.715	16.809000000000026	trials	1.0	456.450744	458.331547	460.028057	460.285233	455.892315	459.311258	460.574	461.524	1.0	2.0	1.0	1.0					
463.541	7.512999999999977	trials	1.0	466.995557	468.456885	470.137602	470.27464200000003	466.050921	469.601248			1.0	2.0	0.0	3.0					
473.461	20.66300000000001	trials	1.0	490.512583	492.470319	493.65522500000003	494.126463	489.720294	492.871145			1.0	2.0	0.0	3.0					
496.999	22.059999999999945	trials	1.0	514.406036	516.271262	517.3230580000001	517.716855	513.540698	516.544083	517.989	519.059	1.0	2.0	1.0	1.0					
523.109	6.789999999999964	trials	1.0	525.0125820000001	526.604457	528.2009850000001	528.648633	524.386825	527.430827	528.899	529.899	1.0	2.0	1.0	1.0					
531.919	9.925000000000068	trials	1.0	536.821568	538.6842320000001	540.221061	540.485739	536.146541	539.494029	540.874	541.844	1.0	2.0	1.0	1.0					
545.869	9.105000000000018	trials	1.0	551.6972910000001	552.962901	553.716349	554.072163	550.702757	552.9577840000001			1.0		0.0	2.0					
556.984	9.120000000000005	trials	1.0	563.061698	564.89873	565.6634750000001	566.109471	562.317492	565.1547380000001			1.0	1.0	0.0	3.0					
569.019	15.030999999999949	trials	1.0	579.746216	581.0096	582.462096	582.736989	578.903742	581.726138	583.364	584.05	1.0	2.0	1.0	1.0					
588.064	7.941000000000031	trials	1.0	591.641837	593.453993			590.954651	593.813351			2.0		1.0	1.0					
599.58	12.003999999999905	trials	1.0	607.336308	608.996271			606.344486	609.298705			2.0		1.0	1.0					
615.052	6.606999999999971	trials	1.0	617.541533	619.1069630000001			616.804637	619.5527500000001			2.0		1.0	1.0					
625.184	7.389999999999986	trials	1.0	629.466627	630.592532	631.8516520000001	632.1226800000001	628.524821	631.278324			1.0	2.0	0.0	3.0					
634.175	18.13900000000001	trials	1.0	647.951867	649.123059	650.847742	651.1261030000001	647.429793	649.900503	651.639	652.314	1.0	2.0	1.0	1.0					
656.37	7.6889999999999645	trials	1.0	660.437097	661.502757			659.83127	661.931643			2.0		1.0	1.0					
668.574	10.585000000000036	trials	1.0	670.574261	672.003954			669.216948	672.985347			2.0		1.0	1.0					
679.559	5.1299999999999955	trials	1.0	681.402107	682.633649	683.358891	683.525726	679.162974	682.6270010000001			1.0		0.0	2.0					
687.704	11.895000000000095	trials	1.0	696.652247	697.935474	699.525132	699.920261	695.899746	698.908088			1.0	2.0	0.0	3.0					
701.925	1744.6650000000002	BlockDesign														1.0	43.0	140.0	50.0	10.0
701.925	29.19900000000007	trials	2.0	728.2165650000001	729.84578	730.801575	731.005358	727.265007	730.275351			1.0	2.0	0.0	3.0					
735.134	11.044999999999959	trials	2.0	741.848841	743.328699			741.084173	743.954892			2.0		1.0	1.0					
749.744	4.794999999999959	trials	2.0	751.711959	753.1795510000001	754.227444	754.395884	750.808926	753.647343			1.0	2.0	0.0	3.0					
758.559	15.889999999999986	trials	2.0	769.952589	771.938909			769.06969	772.226973			2.0		1.0	1.0					
777.969	5.995999999999981	trials	2.0	780.388917	781.410038			779.395412	781.877805			2.0		1.0	1.0					
786.471	6.638000000000034	trials	2.0	789.042591	790.2651060000001	791.442585	791.736953	788.198968	790.7862	792.234	793.109	1.0	2.0	1.0	1.0					
796.024	8.340000000000032	trials	2.0	800.797095	802.3653850000001	803.09993	803.211442	800.2069280000001	802.352891			1.0		0.0	2.0					
808.419	15.600000000000023	trials	2.0	820.697459	822.525165	823.70473	823.981908	820.1513160000001	822.967659			1.0	2.0	0.0	3.0					
